Date,Open,High,Low,Close,Adj Close,Volume
2023-06-20,5174.950195,5197.899902,5101.100098,5162.049805,5147.910156,334154
2023-06-21,5169.850098,5173.000000,5086.600098,5118.750000,5104.729492,410174
2023-06-22,5129.899902,5155.000000,5055.000000,5066.000000,5052.123535,329800
2023-06-23,5084.399902,5084.399902,5001.000000,5045.450195,5031.630371,335552
2023-06-26,5049.950195,5055.000000,5000.049805,5036.950195,5023.153809,430106
2023-06-27,5040.000000,5150.000000,5036.950195,5142.799805,5128.713379,556456
2023-06-28,5145.000000,5175.950195,5116.149902,5126.899902,5112.856934,362944
2023-06-30,5128.000000,5148.950195,5064.049805,5098.200195,5084.235840,411015
2023-07-03,5127.500000,5142.500000,5060.000000,5068.500000,5054.617188,150815
2023-07-04,5119.899902,5124.700195,5052.049805,5109.950195,5095.953613,233404
2023-07-05,5125.000000,5148.500000,5050.399902,5077.649902,5063.741699,279982
2023-07-06,5090.000000,5310.000000,5070.200195,5283.049805,5268.579102,1251554
2023-07-07,5274.950195,5274.950195,5130.000000,5146.250000,5132.153809,559765
2023-07-10,5179.850098,5203.500000,5110.750000,5158.350098,5144.220703,271366
2023-07-11,5200.000000,5272.399902,5165.100098,5257.000000,5242.600586,503174
2023-07-12,5261.649902,5288.450195,5205.850098,5252.049805,5237.663574,263391
2023-07-13,5289.899902,5289.899902,5168.000000,5182.000000,5167.806152,338327
2023-07-14,5180.000000,5198.450195,5096.250000,5171.799805,5157.633789,508041
2023-07-17,5152.200195,5318.950195,5152.200195,5219.299805,5205.003906,469609
2023-07-18,5206.500000,5324.000000,5106.450195,5162.600098,5148.458984,511024
2023-07-19,5162.600098,5223.950195,5162.600098,5175.600098,5161.423340,265631
2023-07-20,5170.000000,5210.000000,5132.649902,5195.450195,5181.219727,276787
2023-07-21,5130.049805,5253.000000,5125.049805,5204.899902,5190.643066,313184
2023-07-24,5144.000000,5225.700195,5144.000000,5180.799805,5166.609375,249814
