Date,Open,High,Low,Close,Adj Close,Volume
2023-06-26,4989.899902,5074.000000,4952.000000,5041.600098,5002.479980,721425
2023-06-27,5041.600098,5086.549805,5016.000000,5025.600098,4986.604004,666063
2023-06-28,5025.549805,5119.399902,5004.350098,5107.850098,5068.215820,885268
2023-06-30,5116.000000,5174.950195,5110.100098,5159.600098,5119.563965,486141
2023-07-03,5159.600098,5179.000000,5090.299805,5098.299805,5058.739258,234827
2023-07-04,5114.899902,5204.750000,5085.049805,5188.399902,5148.140625,372667
2023-07-05,5185.000000,5201.799805,5137.000000,5178.350098,5138.168457,282054
2023-07-06,5178.450195,5258.500000,5170.000000,5231.799805,5191.203613,506874
2023-07-07,5230.000000,5273.149902,5110.000000,5182.500000,5142.286133,554344
2023-07-10,5194.950195,5215.000000,5145.000000,5154.950195,5114.950195,200725
2023-07-11,5144.000000,5215.000000,5113.549805,5165.850098,5165.850098,211361
2023-07-12,5150.000000,5198.950195,5130.000000,5189.000000,5189.000000,240718
2023-07-13,5190.000000,5203.149902,5134.899902,5142.450195,5142.450195,406983
2023-07-14,5155.000000,5164.899902,5076.250000,5092.049805,5092.049805,388409
2023-07-17,5099.649902,5245.000000,5093.000000,5229.750000,5229.750000,395354
2023-07-18,5203.500000,5215.700195,5146.549805,5191.000000,5191.000000,257391
2023-07-19,5184.000000,5270.000000,5161.600098,5221.350098,5221.350098,392317
2023-07-20,5249.000000,5394.700195,5240.000000,5339.299805,5339.299805,1203206
2023-07-21,5323.299805,5339.750000,5277.600098,5288.200195,5288.200195,230074
2023-07-24,5278.250000,5436.850098,5278.250000,5391.700195,5391.700195,423905
2023-07-25,5420.000000,5479.950195,5391.850098,5425.399902,5425.399902,432431
2023-07-26,5440.000000,5490.000000,5401.049805,5475.649902,5475.649902,340212
2023-07-27,5530.000000,5614.000000,5420.049805,5507.000000,5507.000000,1507811
2023-07-28,5512.000000,5618.000000,5512.000000,5583.000000,5583.000000,636108
